,name,rating,review,url,brand_id,seller_name,variant_hash,color_family,RAM Memory,Storage Capacity,price,Brand,Number Of Cameras,Model Year,Wireless Charging,SIM Type,Battery Capacity,Camera Front (Megapixels),price_value
313,Samsung Galaxy M33,4.8,6.0,https://www.daraz.com.np/products/samsung-galaxy-m33-8gb128gb-ii-quad-camera-50mp-wide-4k-video-ii-i113692562-s1030927075.html?search=1,133938,246Impex,variant: 313,Green,8GB,128GB,"Rs. 35,999",Not Specified,5,2022,No,Nano,5000 - 5999 mAh,"8 MP, f/2.2, (wide)",35999.0
314,Samsung Galaxy M33,4.8,6.0,https://www.daraz.com.np/products/samsung-galaxy-m33-8gb128gb-ii-quad-camera-50mp-wide-4k-video-ii-i113692562-s1030927075.html?search=1,133938,246Impex,variant: 314,Brown,8GB,128GB,"Rs. 35,999",Not Specified,5,2022,No,Nano,5000 - 5999 mAh,"8 MP, f/2.2, (wide)",35999.0
315,OnePlus Nord CE 3 Li,0.0,0.0,https://www.daraz.com.np/products/oneplus-nord-ce-3-lite-5g-8gb-ram-256gb-storage-larger-than-life-67w-supervooc-5000-mah-battery-large-672-120-hz-display-1-time-screen-breakage-insurance-within-1-year-i126478647-s1034270869.html?search=1,12944,OnePlus Nepal,variant: 315,Grey,8GB,256GB,"Rs. 45,999",OnePlus,3,2023,Not Specified,Not Specified,5000 - 5999 mAh,16MP,45999.0
316,OnePlus Nord CE 3 Li,0.0,0.0,https://www.daraz.com.np/products/oneplus-nord-ce-3-lite-5g-8gb-ram-256gb-storage-larger-than-life-67w-supervooc-5000-mah-battery-large-672-120-hz-display-1-time-screen-breakage-insurance-within-1-year-i126478647-s1034270869.html?search=1,12944,OnePlus Nepal,variant: 316,pastel Lime,8GB,256GB,"Rs. 45,999",OnePlus,3,2023,Not Specified,Not Specified,5000 - 5999 mAh,16MP,45999.0
317,Infinix Smart 6 HD,5.0,3.0,https://www.daraz.com.np/products/infinix-smart-6-hd-2gb-ram-32gb-rom-66-hd-display-5000mah-battery-android-11-i115588517-s1031605123.html?search=1,12941,INFINIX NEPAL,variant: 317,Aqua Sky,2GB,32GB,"Rs. 11,999",Infinix,1,Not Specified,No,Not Specified,5000 - 5999 mAh,5,11999.0
318,Infinix Smart 6 HD,5.0,3.0,https://www.daraz.com.np/products/infinix-smart-6-hd-2gb-ram-32gb-rom-66-hd-display-5000mah-battery-android-11-i115588517-s1031605123.html?search=1,12941,INFINIX NEPAL,variant: 318,Force Black,2GB,32GB,"Rs. 11,999",Infinix,1,Not Specified,No,Not Specified,5000 - 5999 mAh,5,11999.0
319,HONOR X8a,0.0,0.0,https://www.daraz.com.np/products/honor-x8a-8gb-ram-128gb-storage-extra-elegance-extra-power-100mp-ultra-camera-67-honor-edgeless-display-i124523198-s1033819695.html?search=1,72341,HONOR Nepal,variant: 319,Silver,8GB,128GB,"Rs. 29,990",Honor,3,2022,No,Not Specified,4000 - 4999 mAh,16MP,29990.0
320,HONOR X8a,0.0,0.0,https://www.daraz.com.np/products/honor-x8a-8gb-ram-128gb-storage-extra-elegance-extra-power-100mp-ultra-camera-67-honor-edgeless-display-i124523198-s1033819695.html?search=1,72341,HONOR Nepal,variant: 320,Black,8GB,128GB,"Rs. 29,990",Honor,3,2022,No,Not Specified,4000 - 4999 mAh,16MP,29990.0
321,Realme C11 2021,5.0,5.0,https://www.daraz.com.np/products/realme-c11-2021-2-gb-ram-32-gb-rom-5000-mah-i104964416-s1029889534.html?search=1,202391,NS Traders Suppliers,variant: 321,Blue,2GB,32GB,"Rs. 13,299",RealMe,2,2021,No,Not Specified,5000 - 5999 mAh,Not Specified,13299.0
322,OnePlus Nord N20 SE,3.3,6.0,https://www.daraz.com.np/products/oneplus-nord-n20-se-4-gb-ram-64-gb-storage-656-lcd-display-5000-mah-battery-i117829547-s1032299851.html?search=1,12944,OnePlus Nepal,variant: 322,Blue Oasis,4GB,64GB,"Rs. 23,499",OnePlus,2,2022,Not Specified,Not Specified,5000 - 5999 mAh,8,23499.0
323,OnePlus Nord N20 SE,3.3,6.0,https://www.daraz.com.np/products/oneplus-nord-n20-se-4-gb-ram-64-gb-storage-656-lcd-display-5000-mah-battery-i117829547-s1032299851.html?search=1,12944,OnePlus Nepal,variant: 323,Celestial Black,4GB,64GB,"Rs. 23,499",OnePlus,2,2022,Not Specified,Not Specified,5000 - 5999 mAh,8,23499.0
324,vivo Y02,0.0,0.0,https://www.daraz.com.np/products/vivo-y022gb32gb-i124638995-s1033856198.html?search=1,33353,Apex Telemart Pvt  Ltd,variant: 324,Cosmic Grey,2GB,32GB,"Rs. 12,499",Vivo,2,2022,No,Not Specified,5000 - 5999 mAh,5MP,12499.0
325,vivo Y02,0.0,0.0,https://www.daraz.com.np/products/vivo-y022gb32gb-i124638995-s1033856198.html?search=1,33353,Apex Telemart Pvt  Ltd,variant: 325,Orchid Blue,2GB,32GB,"Rs. 12,499",Vivo,2,2022,No,Not Specified,5000 - 5999 mAh,5MP,12499.0
326,Samsung Galaxy A04e,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a04e332gb-i124826040-s1033909444.html?search=1,4198,Kuyan Techno PVT LTD,variant: 326,Black,3GB,32GB,"Rs. 12,690",Samsung,2,Not Specified,No,Not Specified,Not Specified,Not Specified,12690.0
327,Samsung Galaxy A54 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a54-5g-with-one-year-breakage-insurance-8gb-128256gb-storage-50-mp-no-shake-cam-ois-ip67-gorilla-glass-5-voice-focus-i125697834-s1034079839.html?search=1,4198,Sherisha Mobile Hub,variant: 327,Black,8GB,128GB,"Rs. 56,900",Samsung,3,2023,No,Not Specified,5000 - 5999 mAh,50,56900.0
328,Samsung Galaxy A54 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a54-5g-with-one-year-breakage-insurance-8gb-128256gb-storage-50-mp-no-shake-cam-ois-ip67-gorilla-glass-5-voice-focus-i125697834-s1034079839.html?search=1,4198,Sherisha Mobile Hub,variant: 328,Black,8GB,256GB,"Rs. 59,900",Samsung,3,2023,No,Not Specified,5000 - 5999 mAh,50,59900.0
329,Samsung Galaxy A54 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a54-5g-with-one-year-breakage-insurance-8gb-128256gb-storage-50-mp-no-shake-cam-ois-ip67-gorilla-glass-5-voice-focus-i125697834-s1034079839.html?search=1,4198,Sherisha Mobile Hub,variant: 329,Lime,8GB,128GB,"Rs. 56,900",Samsung,3,2023,No,Not Specified,5000 - 5999 mAh,50,56900.0
330,Samsung Galaxy A54 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a54-5g-with-one-year-breakage-insurance-8gb-128256gb-storage-50-mp-no-shake-cam-ois-ip67-gorilla-glass-5-voice-focus-i125697834-s1034079839.html?search=1,4198,Sherisha Mobile Hub,variant: 330,Lime,8GB,256GB,"Rs. 59,900",Samsung,3,2023,No,Not Specified,5000 - 5999 mAh,50,59900.0
331,Samsung Galaxy A73 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a73-5g-i124556676-s1033817919.html?search=1,4198,Sherisha Mobile Hub,variant: 331,Deep Gray,8GB,256GB,"Rs. 74,100",Samsung,4,2023,No,Not Specified,5000 - 5999 mAh,32,74100.0
332,Samsung Galaxy A73 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a73-5g-i124556676-s1033817919.html?search=1,4198,Sherisha Mobile Hub,variant: 332,Mint,8GB,256GB,"Rs. 74,000",Samsung,4,2023,No,Not Specified,5000 - 5999 mAh,32,74000.0
333,Samsung Galaxy A73 5,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a73-5g-i124556676-s1033817919.html?search=1,4198,Sherisha Mobile Hub,variant: 333,White,8GB,256GB,"Rs. 74,100",Samsung,4,2023,No,Not Specified,5000 - 5999 mAh,32,74100.0
334,OnePlus NORD,4.5,2.0,https://www.daraz.com.np/products/oneplus-nord-12gb-ram-256-gb-rom-90-hz-amoled-display-flagship-camera-wrap-charge-30t-i105534295-s1027315420.html?search=1,12944,OnePlus Nepal,variant: 334,Blue Marble,12GB,256GB,"Rs. 63,999",OnePlus,6,2020,Not Specified,Not Specified,4000 - 4999 mAh,32,63999.0
335,Realme 9i 5G 6,5.0,3.0,https://www.daraz.com.np/products/realme-9i-5g-65-ips-lcd-screen-display-i119269026-s1032639606.html?search=1,202391,NS Traders Suppliers,variant: 335,Gold,6GB,128GB,"Rs. 29,699",RealMe,3,2022,No,Nano,5000 - 5999 mAh,8,29699.0
336,Realme 9i 5G 6,5.0,3.0,https://www.daraz.com.np/products/realme-9i-5g-65-ips-lcd-screen-display-i119269026-s1032639606.html?search=1,202391,NS Traders Suppliers,variant: 336,Black,6GB,128GB,"Rs. 29,699",RealMe,3,2022,No,Nano,5000 - 5999 mAh,8,29699.0
337,realme 8i,4.4,5.0,https://www.daraz.com.np/products/realme-8i-464gb-helio-g96-50-mp-ai-camera-ultra-smooth-display-i108131101-s1029110550.html?search=1,202391,Realme,variant: 337,Space Purple,4GB,64GB,"Rs. 23,799",RealMe,4,2021,Not Specified,Not Specified,5000 - 5999 mAh,Not Specified,23799.0
338,realme 8i,4.4,5.0,https://www.daraz.com.np/products/realme-8i-464gb-helio-g96-50-mp-ai-camera-ultra-smooth-display-i108131101-s1029110550.html?search=1,202391,Realme,variant: 338,Space Black,4GB,64GB,"Rs. 23,799",RealMe,4,2021,Not Specified,Not Specified,5000 - 5999 mAh,Not Specified,23799.0
339,Oppo A77s,0.0,0.0,https://www.daraz.com.np/products/oppo-a77s8gb-ram-128gb-rom-5000mah-battery-33w-charging-i126068735-s1034145618.html?search=1,12933,Bharat Trade Pvt. Ltd.,variant: 339,Black,8GB,128GB,"Rs. 31,999",OPPO,2,2022,No,Nano,5000 - 5999 mAh,8,31999.0
340,Oppo A77s,0.0,0.0,https://www.daraz.com.np/products/oppo-a77s8gb-ram-128gb-rom-5000mah-battery-33w-charging-i126068735-s1034145618.html?search=1,12933,Bharat Trade Pvt. Ltd.,variant: 340,Orange,8GB,128GB,"Rs. 31,999",OPPO,2,2022,No,Nano,5000 - 5999 mAh,8,31999.0
341,Samsung Galaxy M33 5,4.3,3.0,https://www.daraz.com.np/products/samsung-galaxy-m33-5g-8gb128gb-120hz-refresh-rate-6000mah-battery-mobile-phone-i116501014-s1031882205.html?search=1,4198,ARUN ELECTRONICS,variant: 341,Blue,8GB,128GB,"Rs. 35,999",Samsung,5,2022,No,Nano,6000 - 6999 mAh,8,35999.0
342,Samsung Galaxy M33 5,4.3,3.0,https://www.daraz.com.np/products/samsung-galaxy-m33-5g-8gb128gb-120hz-refresh-rate-6000mah-battery-mobile-phone-i116501014-s1031882205.html?search=1,4198,ARUN ELECTRONICS,variant: 342,Brown,8GB,128GB,"Rs. 35,999",Samsung,5,2022,No,Nano,6000 - 6999 mAh,8,35999.0
343,Samsung Galaxy M33 5,4.3,3.0,https://www.daraz.com.np/products/samsung-galaxy-m33-5g-8gb128gb-120hz-refresh-rate-6000mah-battery-mobile-phone-i116501014-s1031882205.html?search=1,4198,ARUN ELECTRONICS,variant: 343,Green,8GB,128GB,"Rs. 35,999",Samsung,5,2022,No,Nano,6000 - 6999 mAh,8,35999.0
344,Samsung Galaxy A33 5,5.0,1.0,https://www.daraz.com.np/products/samsung-galaxy-a33-5g-8gb128gb-ip67-ratings-48-mp-camera-under-display-fingerprint-i120050461-s1032808224.html?search=1,4198,AR Tech Factory,variant: 344,कालो,8GB,128GB,"Rs. 41,999",Samsung,5,2021,Yes,Not Specified,5000 - 5999 mAh,13,41999.0
345,Samsung Galaxy A33 5,5.0,1.0,https://www.daraz.com.np/products/samsung-galaxy-a33-5g-8gb128gb-ip67-ratings-48-mp-camera-under-display-fingerprint-i120050461-s1032808224.html?search=1,4198,AR Tech Factory,variant: 345,Blue,8GB,128GB,"Rs. 41,999",Samsung,5,2021,Yes,Not Specified,5000 - 5999 mAh,13,41999.0
346,Samsung Galaxy A33 5,5.0,1.0,https://www.daraz.com.np/products/samsung-galaxy-a33-5g-8gb128gb-ip67-ratings-48-mp-camera-under-display-fingerprint-i120050461-s1032808224.html?search=1,4198,AR Tech Factory,variant: 346,Peach,8GB,128GB,"Rs. 41,999",Samsung,5,2021,Yes,Not Specified,5000 - 5999 mAh,13,41999.0
347,Kivi Smart Mobile 2,0.0,0.0,https://www.daraz.com.np/products/kivi-smart-mobile-216gb-20-ultra-kss222-i122262067-s1033212857.html?search=1,39704,HAMRO DEAL,variant: 347,Not Specified,2GB,16GB,"Rs. 6,899",No Brand,2,2021,Not Specified,Not Specified,Not Specified,5,6899.0
348,Realme C30,5.0,2.0,https://www.daraz.com.np/products/realme-c30-4gb64gb-65-full-screen-8mp-ai-camera-5000-mah-battery-i120079355-s1032882280.html?search=1,202391,Electronics Planet,variant: 348,Blue,4GB,64GB,"Rs. 15,360",RealMe,2,2021,No,Nano,5000 - 5999 mAh,5MP,15360.0
349,Micromax IN 2B,4.8,5.0,https://www.daraz.com.np/products/micromax-in-2b-4gb-ram-64gb-rom-652-display-t610-5000-mah-fingerprint-sensor-i111328198-s1030170044.html?search=1,24998,Shankar International,variant: 349,Blue,4GB,64GB,"Rs. 16,190",Micromax,3,2021,No,Not Specified,5000 - 5999 mAh,5 MP,16190.0
350,Micromax IN 2B,4.8,5.0,https://www.daraz.com.np/products/micromax-in-2b-4gb-ram-64gb-rom-652-display-t610-5000-mah-fingerprint-sensor-i111328198-s1030170044.html?search=1,24998,Shankar International,variant: 350,Black,4GB,64GB,"Rs. 16,190",Micromax,3,2021,No,Not Specified,5000 - 5999 mAh,5 MP,16190.0
351,OnePlus Nord CE 2 5G,4.0,2.0,https://www.daraz.com.np/products/oneplus-nord-ce-2-5g-8gb128gb-ii-643-amoled-display-ii-65w-warp-charge-ii-1-year-screen-breakage-insurance-i112788298-s1030556610.html?search=1,12944,246Impex,variant: 351,Gray Mirror,8GB,128GB,"Rs. 48,999",OnePlus,4,2022,No,Nano,4000 - 4999 mAh,"16 MP, f/2.4, 27mm (wide), 1.0µm",48999.0
352,OnePlus Nord CE 2 5G,4.0,2.0,https://www.daraz.com.np/products/oneplus-nord-ce-2-5g-8gb128gb-ii-643-amoled-display-ii-65w-warp-charge-ii-1-year-screen-breakage-insurance-i112788298-s1030556610.html?search=1,12944,246Impex,variant: 352,Bahama Blue,8GB,128GB,"Rs. 48,999",OnePlus,4,2022,No,Nano,4000 - 4999 mAh,"16 MP, f/2.4, 27mm (wide), 1.0µm",48999.0
353,HONOR X5,0.0,0.0,https://www.daraz.com.np/products/honor-x5-2gb-ram-32gb-storage-5000mah-large-battery-65-honor-full-view-display-i124520573-s1034014528.html?search=1,72341,HONOR Nepal,variant: 353,Black,2GB,32GB,"Rs. 11,990",Honor,1,2022,No,Not Specified,5000 - 5999 mAh,5MP,11990.0
354,HONOR X5,0.0,0.0,https://www.daraz.com.np/products/honor-x5-2gb-ram-32gb-storage-5000mah-large-battery-65-honor-full-view-display-i124520573-s1034014528.html?search=1,72341,HONOR Nepal,variant: 354,Orange,2GB,32GB,"Rs. 11,990",Honor,1,2022,No,Not Specified,5000 - 5999 mAh,5MP,11990.0
355,vivo Y20s 6,5.0,1.0,https://www.daraz.com.np/products/vivo-y20s-651-display-4-gb-ram-128g-rom-with-5000-mah-battery-capacity-i105176110-s1026834488.html?search=1,33353,Apex Telemart Pvt  Ltd,variant: 355,Purist Blue,4GB,128GB,"Rs. 23,999",Vivo,4,2020,No,Not Specified,Not Specified,Not Specified,23999.0
356,vivo Y20s 6,5.0,1.0,https://www.daraz.com.np/products/vivo-y20s-651-display-4-gb-ram-128g-rom-with-5000-mah-battery-capacity-i105176110-s1026834488.html?search=1,33353,Apex Telemart Pvt  Ltd,variant: 356,Obsidian Black,4GB,128GB,"Rs. 23,999",Vivo,4,2020,No,Not Specified,Not Specified,Not Specified,23999.0
357,Samsung Galaxy A03 C,4.6,5.0,https://www.daraz.com.np/products/samsung-galaxy-a03-core-sm-a032fds-2gb-ram32gb-rom-octa-core-processor-5000mah-battery-i111149695-s1032267203.html?search=1,4198,ARUN ELECTRONICS,variant: 357,Bronze,2GB,32GB,"Rs. 12,499",Samsung,2,2021,No,Nano,5000 - 5999 mAh,5,12499.0
358,Samsung Galaxy A03 C,4.6,5.0,https://www.daraz.com.np/products/samsung-galaxy-a03-core-sm-a032fds-2gb-ram32gb-rom-octa-core-processor-5000mah-battery-i111149695-s1032267203.html?search=1,4198,ARUN ELECTRONICS,variant: 358,Onyx,2GB,32GB,"Rs. 12,499",Samsung,2,2021,No,Nano,5000 - 5999 mAh,5,12499.0
359,Samsung Galaxy A03 C,4.6,5.0,https://www.daraz.com.np/products/samsung-galaxy-a03-core-sm-a032fds-2gb-ram32gb-rom-octa-core-processor-5000mah-battery-i111149695-s1032267203.html?search=1,4198,ARUN ELECTRONICS,variant: 359,Mint,2GB,32GB,"Rs. 12,499",Samsung,2,2021,No,Nano,5000 - 5999 mAh,5,12499.0
360,Infinix Hot 12 Pro,5.0,1.0,https://www.daraz.com.np/products/infinix-hot-12-pro-6gb-ram64gb-rom-i119107903-s1032612712.html?search=1,12941,Galaxy Concern Pvt Ltd,variant: 360,Multicolor,6GB,64GB,"Rs. 19,450",Infinix,3,2022,No,Not Specified,5000 - 5999 mAh,8 MP,19450.0
361,OnePlus Nord 2 5G wi,4.7,3.0,https://www.daraz.com.np/products/oneplus-nord-2-5g-with-90-hz-fluid-amoled-display-65w-warp-charge-blue-haze-i105952706-s1027872852.html?search=1,12944,NS Traders Suppliers,variant: 361,Blue,12GB,256GB,"Rs. 69,000",OnePlus,4,2021,Yes,Not Specified,Not Specified,Not Specified,69000.0
362,Alcatel 1,0.0,0.0,https://www.daraz.com.np/products/alcatel-1-5033s-8gb-rom-1gb-ram-i104192416-s1025062428.html?search=1,12935,SHTC Nepal,variant: 362,Black,1GB,8GB,"Rs. 6,230",Alcatel,2,2019,No,Not Specified,2000 - 2999 mAh,5 MP,6230.0
363,Infinix HOT 12 i,5.0,1.0,https://www.daraz.com.np/products/infinix-hot-12-i-4gb-ram-extended-upto-7gb-64-storage-66-display-5000mah-battery-i116725108-s1033889611.html?search=1,12941,INFINIX NEPAL,variant: 363,Black,4GB,64GB,"Rs. 15,599",Infinix,3,Not Specified,No,Not Specified,5000 - 5999 mAh,8,15599.0
364,Infinix HOT 12 i,5.0,1.0,https://www.daraz.com.np/products/infinix-hot-12-i-4gb-ram-extended-upto-7gb-64-storage-66-display-5000mah-battery-i116725108-s1033889611.html?search=1,12941,INFINIX NEPAL,variant: 364,Blue,4GB,64GB,"Rs. 15,599",Infinix,3,Not Specified,No,Not Specified,5000 - 5999 mAh,8,15599.0
365,OnePlus Nord CE 2 Li,5.0,1.0,https://www.daraz.com.np/products/oneplus-nord-ce-2-lite-8gb-ram-128-gb-rom-i115542117-s1031583125.html?search=1,12944,NS Traders Suppliers,variant: 365,Black Dusk,8GB,128GB,"Rs. 40,500",OnePlus,3,2022,Not Specified,Nano,4000 - 4999 mAh,16MP,40500.0
366,OnePlus N20 SE Mobil,0.0,0.0,https://www.daraz.com.np/products/oneplus-n20-se-mobile-phone-4-gb-ram-128-gb-storage-656-inch-display-33w-super-vooc-charger-i126115828-s1034165014.html?search=1,12944,ONEPLUS,variant: 366,Celestial Black,4GB,128GB,"Rs. 25,999",OnePlus,3,2022,Not Specified,Not Specified,5000 - 5999 mAh,8,25999.0
367,OnePlus N20 SE Mobil,0.0,0.0,https://www.daraz.com.np/products/oneplus-n20-se-mobile-phone-4-gb-ram-128-gb-storage-656-inch-display-33w-super-vooc-charger-i126115828-s1034165014.html?search=1,12944,ONEPLUS,variant: 367,Jade Green,4GB,128GB,"Rs. 25,999",OnePlus,3,2022,Not Specified,Not Specified,5000 - 5999 mAh,8,25999.0
368,Apple iPhone SE,5.0,1.0,https://www.daraz.com.np/products/apple-iphone-se-3rd-generation-128gb-isure-i118775697-s1032543074.html?search=1,4178,iSure.,variant: 368,Red,4GB,128GB,"Rs. 87,000",Apple,1,2022,Yes,Not Specified,2000 - 2999 mAh,12MP,87000.0
369,Moto G31,5.0,4.0,https://www.daraz.com.np/products/moto-g31-4gb-ram-128gb-storage-oled-fhd-display-i118415271-s1032553023.html?search=1,4212,Motorola,variant: 369,Meteorite Grey,4GB,128GB,"Rs. 23,999",Motorola,3,Not Specified,No,Not Specified,5000 - 5999 mAh,13,23999.0
370,Moto G31,5.0,4.0,https://www.daraz.com.np/products/moto-g31-4gb-ram-128gb-storage-oled-fhd-display-i118415271-s1032553023.html?search=1,4212,Motorola,variant: 370,Baby Blue,4GB,128GB,"Rs. 22,999",Motorola,3,Not Specified,No,Not Specified,5000 - 5999 mAh,13,22999.0
371,Infinix HOT 12 PLAY,1.0,1.0,https://www.daraz.com.np/products/infinix-hot-12-play-4gb-ram-682-display128gb-storage-6000mah-battery-90hz-refresh-rate-i115579888-s1031605105.html?search=1,12941,INFINIX NEPAL,variant: 371,Racing Black,4GB,128GB,"Rs. 18,299",Infinix,2,Not Specified,Not Specified,Not Specified,6000 - 6999 mAh,8,18299.0
372,Infinix HOT 12 PLAY,1.0,1.0,https://www.daraz.com.np/products/infinix-hot-12-play-4gb-ram-682-display128gb-storage-6000mah-battery-90hz-refresh-rate-i115579888-s1031605105.html?search=1,12941,INFINIX NEPAL,variant: 372,Horizon Blue,4GB,128GB,"Rs. 18,299",Infinix,2,Not Specified,Not Specified,Not Specified,6000 - 6999 mAh,8,18299.0
373,MOTOROLA e40,5.0,2.0,https://www.daraz.com.np/products/motorola-e40-4gb-ram-64gb-storage-65-inch-ips-display-i114879507-s1031311076.html?search=1,4212,Motorola,variant: 373,Pink Clay,4GB,64GB,"Rs. 18,999",Motorola,4,2021,No,Not Specified,5000 - 5999 mAh,8,18999.0
374,MOTOROLA e40,5.0,2.0,https://www.daraz.com.np/products/motorola-e40-4gb-ram-64gb-storage-65-inch-ips-display-i114879507-s1031311076.html?search=1,4212,Motorola,variant: 374,Dark Cedar,4GB,64GB,"Rs. 19,999",Motorola,4,2021,No,Not Specified,5000 - 5999 mAh,8,19999.0
375,Samsung Galaxy M33 5,5.0,4.0,https://www.daraz.com.np/products/samsung-galaxy-m33-5g-6gb128gb-120hz-refresh-rate-6000mah-battery-mobile-phone-i113719938-s1030933182.html?search=1,4198,ARUN ELECTRONICS,variant: 375,Blue,6GB,128GB,"Rs. 33,999",Samsung,5,Not Specified,No,Nano,6000 - 6999 mAh,8,33999.0
376,Samsung Galaxy M33 5,5.0,4.0,https://www.daraz.com.np/products/samsung-galaxy-m33-5g-6gb128gb-120hz-refresh-rate-6000mah-battery-mobile-phone-i113719938-s1030933182.html?search=1,4198,ARUN ELECTRONICS,variant: 376,Green,6GB,128GB,"Rs. 33,999",Samsung,5,Not Specified,No,Nano,6000 - 6999 mAh,8,33999.0
377,Samsung Galaxy M33 5,5.0,4.0,https://www.daraz.com.np/products/samsung-galaxy-m33-5g-6gb128gb-120hz-refresh-rate-6000mah-battery-mobile-phone-i113719938-s1030933182.html?search=1,4198,ARUN ELECTRONICS,variant: 377,Brown,6GB,128GB,"Rs. 33,999",Samsung,5,Not Specified,No,Nano,6000 - 6999 mAh,8,33999.0
378,OnePlus Nord 2T 5G M,5.0,1.0,https://www.daraz.com.np/products/oneplus-nord-2t-5g-mediatek-dimensity-1300-50mp-camera-643-inch-fluid-amoled-90hz-fhd-i115543017-s1031585068.html?search=1,12944,NS Traders Suppliers,variant: 378,Gray shadow,8GB,128GB,"Rs. 64,200",OnePlus,4,2022,No,Nano,4000 - 4999 mAh,32,64200.0
379,HONOR X7 4GB RAM,5.0,1.0,https://www.daraz.com.np/products/honor-x7-4gb-ram-128gb-storage-674-inch-90hz-refresh-rate-display5000mah-battery-with-225w-honor-supercharger-i115786370-s1031677555.html?search=1,72341,HONOR Nepal,variant: 379,Deep Sea Blue,4GB,128GB,"Rs. 22,990",Honor,4,Not Specified,No,Not Specified,5000 - 5999 mAh,8,22990.0
380,HONOR X7 4GB RAM,5.0,1.0,https://www.daraz.com.np/products/honor-x7-4gb-ram-128gb-storage-674-inch-90hz-refresh-rate-display5000mah-battery-with-225w-honor-supercharger-i115786370-s1031677555.html?search=1,72341,HONOR Nepal,variant: 380,Titanium Silver,4GB,128GB,"Rs. 22,990",Honor,4,Not Specified,No,Not Specified,5000 - 5999 mAh,8,22990.0
381,HONOR X7 4GB RAM,5.0,1.0,https://www.daraz.com.np/products/honor-x7-4gb-ram-128gb-storage-674-inch-90hz-refresh-rate-display5000mah-battery-with-225w-honor-supercharger-i115786370-s1031677555.html?search=1,72341,HONOR Nepal,variant: 381,Midnight Black,4GB,128GB,"Rs. 22,990",Honor,4,Not Specified,No,Not Specified,5000 - 5999 mAh,8,22990.0
382,Samsung Galaxy A03 C,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a03-core-2gb32gb-ii-battery-li-ion-5000-mah-ii-65-inches-pls-tft-display-i120077695-s1033975896.html?search=1,4198,Electronics Planet,variant: 382,Bronze,2GB,32GB,"Rs. 12,300",Samsung,2,2021,No,Nano,5000 - 5999 mAh,5MP,12300.0
383,Samsung Galaxy A03 C,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a03-core-2gb32gb-ii-battery-li-ion-5000-mah-ii-65-inches-pls-tft-display-i120077695-s1033975896.html?search=1,4198,Electronics Planet,variant: 383,Green,2GB,32GB,"Rs. 12,300",Samsung,2,2021,No,Nano,5000 - 5999 mAh,5MP,12300.0
384,Samsung Galaxy A03 C,0.0,0.0,https://www.daraz.com.np/products/samsung-galaxy-a03-core-2gb32gb-ii-battery-li-ion-5000-mah-ii-65-inches-pls-tft-display-i120077695-s1033975896.html?search=1,4198,Electronics Planet,variant: 384,Black,2GB,32GB,"Rs. 12,300",Samsung,2,2021,No,Nano,5000 - 5999 mAh,5MP,12300.0
